timestamp,oxygen saturation percentage,data source
2026-03-31T20:17:33Z,99.8,Charge 6
2026-03-31T20:18:33Z,99.1,Charge 6
2026-03-31T20:19:33Z,98.0,Charge 6
2026-03-31T20:20:33Z,97.5,Charge 6
2026-03-31T20:21:33Z,97.1,Charge 6
2026-03-31T20:22:33Z,96.8,Charge 6
2026-03-31T20:23:33Z,97.6,Charge 6
2026-03-31T20:24:33Z,98.0,Charge 6
2026-03-31T20:25:33Z,98.6,Charge 6
2026-03-31T20:26:33Z,50.0,Charge 6
2026-03-31T20:27:33Z,50.0,Charge 6
2026-03-31T20:28:33Z,50.0,Charge 6
2026-03-31T20:29:33Z,50.0,Charge 6
2026-03-31T20:30:33Z,50.0,Charge 6
2026-03-31T20:31:33Z,96.7,Charge 6
2026-03-31T20:32:33Z,50.0,Charge 6
2026-03-31T20:33:33Z,50.0,Charge 6
2026-03-31T20:34:33Z,50.0,Charge 6
2026-03-31T20:35:33Z,50.0,Charge 6
2026-03-31T20:36:33Z,50.0,Charge 6
2026-03-31T20:37:33Z,50.0,Charge 6
2026-03-31T20:38:33Z,50.0,Charge 6
2026-03-31T20:39:33Z,50.0,Charge 6
2026-03-31T23:12:04Z,100.0,Charge 6
2026-03-31T23:13:04Z,100.0,Charge 6
2026-03-31T23:14:04Z,100.0,Charge 6
2026-03-31T23:15:04Z,99.5,Charge 6
2026-03-31T23:16:04Z,98.7,Charge 6
2026-03-31T23:17:04Z,97.9,Charge 6
2026-03-31T23:18:04Z,97.1,Charge 6
2026-03-31T23:19:04Z,96.7,Charge 6
2026-03-31T23:20:04Z,96.5,Charge 6
2026-03-31T23:21:04Z,96.0,Charge 6
2026-03-31T23:22:04Z,95.7,Charge 6
2026-03-31T23:23:04Z,95.3,Charge 6
2026-03-31T23:24:04Z,95.0,Charge 6
2026-03-31T23:25:04Z,94.8,Charge 6
2026-03-31T23:26:04Z,94.5,Charge 6
2026-03-31T23:27:04Z,94.5,Charge 6
2026-03-31T23:28:04Z,94.2,Charge 6
2026-03-31T23:29:04Z,94.1,Charge 6
2026-03-31T23:30:04Z,94.1,Charge 6
2026-03-31T23:31:04Z,94.1,Charge 6
2026-03-31T23:32:04Z,94.0,Charge 6
2026-03-31T23:33:04Z,93.9,Charge 6
2026-03-31T23:34:04Z,93.8,Charge 6
2026-03-31T23:35:04Z,93.7,Charge 6
2026-03-31T23:36:04Z,93.7,Charge 6
2026-03-31T23:37:04Z,93.5,Charge 6
2026-03-31T23:38:04Z,93.8,Charge 6
2026-03-31T23:39:04Z,93.8,Charge 6
2026-03-31T23:40:04Z,93.9,Charge 6
2026-03-31T23:41:04Z,93.7,Charge 6
2026-03-31T23:42:04Z,93.6,Charge 6
2026-03-31T23:43:04Z,93.5,Charge 6
2026-03-31T23:44:04Z,93.4,Charge 6
2026-03-31T23:45:04Z,93.4,Charge 6
2026-03-31T23:46:04Z,93.4,Charge 6
2026-03-31T23:47:04Z,93.6,Charge 6
2026-03-31T23:48:04Z,93.8,Charge 6
2026-03-31T23:49:04Z,93.9,Charge 6
2026-03-31T23:50:04Z,94.1,Charge 6
2026-03-31T23:51:04Z,94.0,Charge 6
2026-03-31T23:52:04Z,94.1,Charge 6
2026-03-31T23:53:04Z,50.0,Charge 6
2026-03-31T23:54:04Z,94.0,Charge 6
2026-03-31T23:55:04Z,93.4,Charge 6
2026-03-31T23:56:04Z,93.2,Charge 6
2026-03-31T23:57:04Z,93.0,Charge 6
2026-03-31T23:58:04Z,93.0,Charge 6
2026-03-31T23:59:04Z,93.0,Charge 6
